,alpha0,alpha7,alpha14,alpha21,alpha28,alpha35,alpha42,alpha49,alpha56,alpha63,alpha70,alpha77,alpha84,alpha91,alpha98,alpha105,alpha112,alpha119,ABF1_YPD,ACE2_YPD,ADR1_YPD,ARG80_YPD,ARG81_YPD,ARO80_YPD,ASH1_YPD,AZF1_YPD,BAS1_YPD,CAD1_YPD,CBF1_YPD,CHA4_YPD,CIN5_YPD,CRZ1_YPD,CUP9_YPD,DAL81_YPD,DAL82_YPD,DIG1_YPD,DOT6_YPD,FHL1_YPD,FKH1_YPD,FKH2_YPD,FZF1_YPD,GAL4_YPD,GAT1_YPD,GAT3_YPD,GCN4_YPD,GCR1_YPD,GCR2_YPD,GLN3_YPD,GTS1_YPD,HAA1_YPD,HAL9_YPD,HAP2_YPD,HAP3_YPD,HAP4_YPD,HAP5_YPD,HIR1_YPD,HIR2_YPD,HMS1_YPD,HSF1_YPD,IME4_YPD,INO2_YPD,INO4_YPD,IXR1_YPD,LEU3_YPD,MAC1_YPD,MAL13_YPD,MAL33_YPD,A1..MATA1._YPD,MBP1_YPD,MCM1_YPD,MET31_YPD,MET4_YPD,MIG1_YPD,MOT3_YPD,MSN1_YPD,MSN2_YPD,MSN4_YPD,MSS11_YPD,NDD1_YPD,NRG1_YPD,PDR1_YPD,PHD1_YPD,PHO2_YPD,PHO4_YPD,PUT3_YPD,RAP1_YPD,RCS1_YPD,REB1_YPD,RFX1_YPD,RGM1_YPD,RGT1_YPD,RIM101_YPD,RLM1_YPD,RME1_YPD,ROX1_YPD,RPH1_YPD,RTG1_YPD,RTG3_YPD,SFL1_YPD,SFP1_YPD,SIP4_YPD,SKN7_YPD,SKO1_YPD,SMP1_YPD,SOK2_YPD,STB1_YPD,STE12_YPD,STP1_YPD,STP2_YPD,SUM1_YPD,SWI4_YPD,SWI5_YPD,SWI6_YPD,THI2_YPD,UGA3_YPD,YAP1_YPD,YAP3_YPD,YAP5_YPD,YAP6_YPD,YAP7_YPD,YFL044C_YPD,YJL206C_YPD,ZAP1_YPD,ZMS1_YPD
356,-0.28,1.07,0,-0.03,-0.43,0.63,0.41,0,-0.2,0.19,-0.49,0.19,-0.12,-0.43,-0.36,0.03,-0.17,-0.03,0.409814191,-0.018365265,-0.247228446,-0.703135189,-0.849620373,-0.516415619,0.480417657,-0.696653303,-0.386480285,-0.44406231,1.750266692,-1.136798463,-0.163724177,0.854234839,-0.391731363,-0.604802636,-0.142295074,-0.16781775,1.189635961,-0.477721876,-0.258560593,-0.009536124,-0.499124315,-0.812437715,0.195750741,0.032437738,0.006810301,-0.25752018,-0.607620496,-0.485580832,-0.130116042,-0.464947463,-0.63516953,-0.726420257,-0.350282666,-0.599885651,-0.653242331,-0.343779866,0.113609695,-0.37811242,-0.056292572,-0.478335037,0.058719632,0.799919518,-0.691430314,-0.397763717,-0.011382172,0.199518826,-0.024383063,-0.38451366,-0.071767667,-0.806095592,-0.267835278,1.546633634,-0.255144924,-0.721887373,-0.082908176,0.061987109,-0.014239252,-0.876085382,0.226792479,-0.053516474,-0.585857408,-0.266118506,0.257744576,0.050322399,0.340754464,0.999549159,-0.307926109,-0.652872793,-1.083735583,0.970830615,-0.050458643,-7.61E-05,-0.070867112,-0.356937146,-0.00451687,-0.004520315,-0.525511727,-0.352021557,-0.326337336,-0.221286712,0.439921485,0.493881138,-0.018576698,-0.640609634,-0.457907643,-0.150178949,-0.14773741,-0.955487336,-0.629110659,-0.196652311,0.037570164,-0.113417,-0.246967127,-0.484175321,0.055747772,-0.152570168,-0.188381156,-0.363351475,0.618194669,-0.570297597,-0.58626694,0.075463079,-0.570975213,-0.107255138
357,0.23,0.28,0.41,0.35,0.15,-0.07,-0.02,-0.33,-0.11,-0.2,0.23,0.02,0.21,-0.35,0,-0.02,-0.35,-0.42,-0.111308536,0.008523605,0.37867941,-0.175019365,-0.179092661,-0.017804399,0.36206989,0.045251577,-0.313616498,0.008699713,0.838864497,-0.012432547,-0.372621733,0.882292456,-0.255025402,-0.174064015,0.077344599,-0.040761403,0.924748135,-0.005071204,0.298511341,-0.468779237,-0.089778542,0.288381834,0.36942159,-0.065923111,0.021831617,-0.116774763,0.160458013,-0.001801492,-0.583415578,0.260263696,-0.165311482,-0.001724647,-0.018621534,-0.264063027,-0.151277376,-0.17636368,-0.319983607,-0.000434345,-0.094726822,0.050955487,0.027492811,-0.079633092,-0.363459029,-0.28405017,0.132883839,0.315949893,0.539093482,-0.157269989,-0.689136323,-0.977390779,-0.156711502,-0.151643186,-0.283211777,-0.389162912,-0.060690557,-0.255763835,-0.413447199,-0.586952079,-0.007005019,0.029186833,-0.044015425,0.071056935,-0.419101307,-0.175338607,-0.149009132,-0.078347159,-0.008829815,-0.386205291,-0.368993382,0.406393863,0.10012725,-0.219429273,-0.403986703,0.099807144,-0.225869401,-0.13660217,-0.034255692,0.386305722,-0.265361577,0.323401546,0.373326816,-0.015276488,0.148150054,-0.090376245,-0.523756196,0.491389821,-0.228844513,0.111127622,-0.176771359,-0.113595601,-0.427261214,0.016591736,-0.219107413,0.03469029,0.182356053,-0.540179252,0.111366032,0.083064239,0.416481563,-0.014568398,-8.99E-05,0.151652202,-0.24247026,0.455680145
358,-0.1,0.61,0.67,1.02,-0.01,0.21,-0.38,-0.24,-0.42,0.04,-0.34,0.07,-0.01,-0.1,-0.21,-0.22,-0.32,-0.3,0.000611573,-0.322440523,0.064367058,-0.018133614,0.25849396,0.262948202,-0.024040507,0.019235053,-0.008337083,0.155991,0.302899347,-0.057924599,-0.043430345,0.3997509,0.288848729,-0.046446973,-0.725391024,0.293279011,-0.642736687,0.115193489,0.406007385,0.018999145,-0.322599591,0.118574486,0.242241398,0.09496703,0.137278577,0.183244483,0.284682556,0.081943306,-0.041616759,-1.031414543,-0.018769907,0.170587335,-0.016149309,0.102379307,0.321872925,-0.06793709,0.217284948,0.091254891,0.167607648,0.100769804,0.303319246,-0.045866537,0.017216418,0.020723358,-0.154052631,0.096383849,0.58701803,-0.155770975,-0.280351624,0.144859272,-0.217323488,0.039570085,0.099912687,0.354283451,0.001041394,-0.088003554,-0.424472985,-0.045633912,-0.147905253,-0.173214608,0.36063127,0.136005622,0.114087655,0.005841029,0.167822393,-0.576539401,-0.365375899,-0.221447069,0.192425231,0.783475513,0.333328009,-0.364747043,0.240141134,-0.561842182,-0.064090171,0.007162053,0.127818672,-0.145159225,-0.638448724,0.253689687,0.082809527,-0.149728699,-0.134481523,-0.038869339,-0.186103189,-1.124372501,-0.232785102,0.070572195,0.03232559,0.245308727,0.291080722,-0.943139529,-0.607121744,0.176561755,-0.935400916,-0.511342579,0.299767122,0.004352387,-0.156907301,-0.163997174,0.023177839,0.167569114,0.516635574,-0.210920644
359,-0.76,-0.31,0.2,0.77,0.21,0.3,-0.28,0,-0.26,-0.31,0.32,0.31,0.19,0.1,-0.04,0.2,-0.31,-0.35,0.164285946,-0.339342136,0.011647915,-0.137786506,-0.158426738,0.001268725,0.520195423,-0.36163464,-0.126731546,-0.126471054,0.130917563,-0.469324192,-0.025295915,0.695309439,-0.005238938,-0.418649948,0.636388156,0.003828589,0.543468663,-0.302348984,0.800958114,0.556629723,-0.309745354,-0.039550314,0.127822633,-0.138165994,0.125626241,-0.24670791,0.004787566,0.015485009,-0.217528511,-0.905633843,-0.077346134,-0.180244407,-0.263397272,-0.065025653,-0.212804154,-0.028814387,-0.063201253,-0.242994612,-0.111573942,-0.000683509,0.028831077,0.602729278,-0.179680143,-0.129710001,0.320126371,0.125271005,0.34034008,0.216787725,-0.008417241,0.036333822,-0.099254334,0.548324953,0.259282612,0.276172775,-0.031601398,0.32770955,-0.000386593,0.429991458,-0.211516272,-0.436385904,-0.270854326,-0.24861627,0.556952492,0.20201393,0.186354252,-0.396320554,0.04916945,0.65881426,-0.308914239,-0.919867696,0.143744743,0.026790854,-0.276522275,-0.040163964,0.121955002,0.346466332,0.16124521,0.240820115,0.206494696,-0.146941886,0.156417069,-0.307893105,-0.218191268,0.053701226,0.851037626,0.400412781,0.174843827,-0.019038587,-0.223315816,-0.116514796,0.619966411,-0.331938675,0.306822991,0.011379846,0.416893882,-0.117372929,-0.104133318,-0.197294181,-0.057463545,-0.493642363,-0.250317956,-0.136350561,-0.226994615,0.42678387
360,-1.25,-0.33,0.11,0.71,0.18,0.42,-0.27,0.02,-0.43,0.22,0.05,0.54,0.22,0.11,-0.05,0.1,-0.18,-0.17,0.164285946,-0.339342136,0.011647915,-0.137786506,-0.158426738,0.001268725,0.520195423,-0.36163464,-0.126731546,-0.126471054,0.130917563,-0.469324192,-0.025295915,0.695309439,-0.005238938,-0.418649948,0.636388156,0.003828589,0.543468663,-0.302348984,0.800958114,0.556629723,-0.309745354,-0.039550314,0.127822633,-0.138165994,0.125626241,-0.24670791,0.004787566,0.015485009,-0.217528511,-0.905633843,-0.077346134,-0.180244407,-0.263397272,-0.065025653,-0.212804154,-0.028814387,-0.063201253,-0.242994612,-0.111573942,-0.000683509,0.028831077,0.602729278,-0.179680143,-0.129710001,0.320126371,0.125271005,0.34034008,0.216787725,-0.008417241,0.036333822,-0.099254334,0.548324953,0.259282612,0.276172775,-0.031601398,0.32770955,-0.000386593,0.429991458,-0.211516272,-0.436385904,-0.270854326,-0.24861627,0.556952492,0.20201393,0.186354252,-0.396320554,0.04916945,0.65881426,-0.308914239,-0.919867696,0.143744743,0.026790854,-0.276522275,-0.040163964,0.121955002,0.346466332,0.16124521,0.240820115,0.206494696,-0.146941886,0.156417069,-0.307893105,-0.218191268,0.053701226,0.851037626,0.400412781,0.174843827,-0.019038587,-0.223315816,-0.116514796,0.619966411,-0.331938675,0.306822991,0.011379846,0.416893882,-0.117372929,-0.104133318,-0.197294181,-0.057463545,-0.493642363,-0.250317956,-0.136350561,-0.226994615,0.42678387
361,0.36,0.26,-0.08,-0.12,-0.51,-0.43,-0.34,-0.12,0.35,0.41,0.24,0.03,0.22,-0.19,-0.1,-0.03,-0.14,0.19,-0.343401068,0.590412985,-0.192737743,-0.370162622,-0.245876734,-0.027343765,0.34289069,0.294403487,-0.024413011,-0.070891555,0.005600909,-0.642483938,-0.240455232,1.343740158,-0.207499415,-0.14969541,-0.488712443,-0.121463855,0.655674132,-0.198878155,-0.287057099,0.148210982,-0.441474987,-0.756360456,0.456031774,0.306507121,0.032959996,0.170436458,-0.319007792,-0.28657176,-0.251002064,-0.622177661,-0.307594603,-0.270403796,-0.041621838,-0.28061687,-0.202559965,-0.127842556,-0.182862929,-0.086691849,-0.364830308,-0.240265653,-0.05512075,0.496467565,-0.177528341,-0.179118632,-0.043606094,0.379433433,-0.03877148,-0.866859587,0.317283921,-0.348437658,-0.009017455,0.075203187,0.087837554,0.060384042,-0.206789534,-0.391475256,-0.085267307,-0.199159691,0.449409557,-0.323640436,0.142026358,0.156039556,-0.027320564,-0.534532827,-0.107199676,0.004049727,-0.459116992,0.432958232,-0.53450915,0.143611407,0.060902368,-0.047730465,-0.406444481,0.191210904,-0.019918427,-0.00168107,0.142614192,0.069134875,-0.586461785,0.371408982,-0.016545596,0.107209391,0.080487941,-0.050997347,0.004809278,-0.791476597,-0.326514238,-0.368837778,-0.204030109,0.933465905,0.097912922,0.043120208,-0.144390379,-0.338490298,-0.718516338,-0.596927559,-0.130772207,-0.119353731,-0.214806352,-0.770266031,0.068186782,0.034983352,-0.261593654,0.718856261
362,-0.86,-0.92,-0.62,-0.53,-0.14,0.01,0.73,0.79,1.17,0.13,0.21,-0.49,-0.65,-0.7,0.11,0.41,0.76,0.59,-0.372334578,0.004402584,-0.344264749,-0.469774626,-0.068035586,-0.054801688,0.055952628,0.168801827,-0.191979201,0.017154974,-0.111119747,-0.126866512,-0.340148199,0.112783123,-0.412715783,-0.251188836,-0.418983661,-0.019463466,-0.057154322,-0.185630086,-0.022577188,2.50935604,-0.16754053,0.007248902,-0.147300479,0.174138565,0.044792073,-0.008941545,0.092195258,-0.015452004,0.009215869,-0.237087876,-0.128472155,-0.221966358,0.222887634,-0.337271469,-0.2119817,0.050995873,-0.31917415,-0.00489683,-0.022021391,-0.278956614,0.168161785,-0.016761185,0.037758925,0.37889189,-0.081509468,-0.647880944,-0.440841668,0.092422879,0.163410751,2.156619735,-0.016484173,-0.0116281,0.099539348,0.189040152,-0.007944103,-0.05009093,0.151549208,-0.438612212,2.241186644,-0.29055185,0.114578916,-0.142618288,0.1913504,1.12300561,-0.741389542,-0.301006614,-0.129227434,0.214019211,-0.35067137,0.210802162,-0.081295889,0.407109281,0.010478237,-0.377452745,-0.146994489,0.480598713,-0.490791904,-0.063358654,0.838920876,0.250431922,0.388073786,0.127337579,-0.425386045,-0.184199594,-0.619751996,-0.474809215,-0.024055397,-0.131218159,-0.363135762,-0.03705394,-0.098219073,-0.657779389,-0.25554013,-0.556146478,-0.443884561,0.068523473,0.05072861,0.011376697,-0.408511257,-0.180275777,-0.049715994,-0.267004447,0.006086281,0.296233137
363,-0.02,-0.05,0.54,0.28,0.04,0.05,0.5,0,0.52,-0.21,-0.44,-0.42,-0.09,-0.56,0.02,-0.31,0.21,-0.09,-0.009151689,0.200979858,0.011148091,0.606975713,0.153851631,-0.001424614,-0.962972166,-0.069130149,-0.102361686,-0.57153428,-0.538317792,-0.232974803,0.236535478,-1.327326794,0.001401042,-0.035755668,-0.200501767,0.377726695,-0.260738269,-0.062875638,0.194262838,0.558429383,0.007210718,0.18323686,-0.410804328,-0.663410759,0.186014549,-0.407125795,0.301354573,0.417484434,0.598303742,-0.050453548,0.202320671,-0.097177595,0.58969437,0.170208255,0.132729099,-0.084441362,-0.142781841,0.12276004,0.174414089,0.030431996,-0.403242437,-0.160809259,0.154071286,0.202819019,0.293156566,-0.574699433,-0.488714973,0.195158461,-0.039848697,0.279920526,0.509165684,0.453634518,-0.240764469,-0.718137412,-0.118939505,0.317942719,0.186488768,-0.679222573,0.379883085,0.14935784,-0.001749809,-0.180188535,0.119358435,0.464385555,-0.124597509,8.64E-05,0.332548348,0.654274214,-0.369095748,-1.067453415,-0.201908016,0.703350668,0.325549097,-0.034234773,0.066421687,-0.754575531,0.563792386,0.672725572,0.63082983,0.114111649,0.636540266,-0.044027844,0.2833396,0.206425553,-1.045555307,0.00038385,0.566327014,0.116596847,-0.296946091,0.101342412,-0.441722706,0.136376995,-0.06998196,0.589134507,0.218491918,0.674697646,0.01696692,-0.598303505,0.095157614,-0.192747158,-0.034885968,0.358614113,-0.008437615,-0.217687965
368,-0.04,-0.2,-0.43,-0.76,-0.58,-0.2,-0.53,-0.83,-0.76,-0.04,0.5,1.34,1.21,0.47,0.71,0.42,-0.01,-0.29,-0.264448085,1.942937109,-0.367842141,-0.574071482,-0.375629434,-0.543040644,0.647374933,-0.132267989,-0.174236007,-0.699530796,0.408662086,-0.675629287,0.93883506,0.623926029,-0.090732832,-0.16161852,-0.468203173,0.109209562,1.025234515,-0.030498549,1.072945098,0.958308325,-0.463524084,-0.656200455,0.349198577,-0.242952407,-0.611271671,-0.097013004,-0.363143778,-0.488296959,-0.25660171,-1.310000249,-0.305601674,-0.336611019,-0.611111128,-0.33359566,-0.284297087,-0.029218099,-0.080259505,-0.340895491,-0.317560372,-0.139219448,0.240990177,1.657154163,-0.438454175,-0.263864639,0.055027075,0.015172969,0.566789733,-0.721053887,0.41915592,0.196308655,-0.202417364,1.308801667,-0.016574286,-0.508370961,-0.004478042,0.211490977,0.092447642,-0.873230879,-0.016038755,0.25098182,-0.393299635,-0.053257374,0.364764256,-0.338107159,0.003523372,1.851442953,-0.524804314,-0.695109095,-0.358452214,-0.005312061,0.216602247,-0.000543234,-0.156677745,-0.033163125,0.301694396,-0.084987232,-0.36094551,-0.084143661,-0.487415339,0.248028954,0.257410292,0.182065511,0.373694644,-0.073683709,0.072918833,-0.535490961,0.007014471,-0.601162523,-0.501463216,-0.766827773,0.41650837,1.039014057,0.505073645,-0.952564802,-0.735212247,-0.05657987,-0.021135364,-0.598801795,0.108568615,-0.7627307,-0.569394704,-0.023569404,-0.643886351,-0.619852711
369,-0.68,-0.3,0.91,0.89,0.99,0.94,0.61,0.1,0.5,0.07,0.3,-0.57,-0.72,-0.7,-0.68,-0.79,-0.23,-0.63,-0.220190324,0.387330334,-0.316512081,-0.519279947,-0.127349173,-0.749564585,0.786006451,-0.021558694,-0.077975422,-0.514765827,0.249461604,-0.324474642,0.227612694,0.753518879,-0.078995415,-0.168718326,-0.930614807,-0.113846519,0.326538038,-0.004791752,0.101515212,0.726413952,-0.169047352,-0.430939973,0.556127528,-0.17864285,-0.236631261,-0.259773926,-0.174050342,-0.582859906,-0.749028897,-0.772619236,-0.486846667,-0.248229176,-0.529113651,-0.18535267,-0.398718678,0.033735066,-0.093118638,-0.142436376,-0.633580599,-0.298583983,0.049403961,1.136212259,-0.559723024,-0.196879851,-0.015395076,0.033138928,0.465834706,-0.91948106,0.043663529,0.184874518,-0.393859343,0.820753761,-0.280264879,0.035467386,-0.150274178,-0.236129607,-0.047510571,-0.795782993,1.32158198,0.18400741,-0.260347011,0.752253024,0.218908603,-0.275814609,0.191570104,1.757760156,-0.044090212,-0.606880695,-0.654805696,1.030789335,-0.046227141,-0.792798659,-0.165009995,-0.313463508,0.010800029,-0.152881802,-0.351221165,-0.280712347,0.342304641,-0.147331972,0.058005408,0.63603515,0.050082463,-0.027304361,0.345258742,-0.47838635,-0.169540895,-0.447304184,-0.268613648,-0.534419778,0.750178306,0.180212673,0.480747905,-0.868871857,-1.285322818,-0.000122952,-0.335202477,-0.388446572,0.0262954,-1.078310009,-0.342033813,0.133881094,-0.477466352,-0.348860352
371,-1.17,-0.68,-0.68,0.03,0.33,0.5,0.13,0.1,-0.05,0.05,-0.21,0.32,0.15,0.08,0.38,0.68,0.01,0.03,0.200522056,0.189047492,0.182370038,-0.267418717,-0.298903841,0.074106003,0.629907059,0.017270874,0.069462683,-0.005011036,-0.000875173,-0.444255785,-0.290472729,0.526750024,-0.20380752,-0.397684764,-0.884231423,-0.335234656,-0.09627241,-0.143580667,0.722111603,0.496155421,0.116249762,0.098819592,-0.111840457,-0.27264731,0.098774461,-0.069524048,0.037174431,0.059632298,-0.574482623,-0.307064234,-0.208062402,-0.00577737,0.019392778,-0.035997517,0.107911988,-0.257750298,-0.440704651,-0.344778176,0.314110049,0.080928442,0.209474577,0.61208682,0.041463786,-0.035691204,0.054023249,0.260623814,0.024713281,-0.58425243,0.10553769,-0.257063277,-0.070961566,0.312130046,0.122146826,-0.034335472,0.327638737,-0.68321067,-0.380011961,-0.237689492,-0.166388887,0.042455794,-0.134852349,-0.427118517,-0.178250639,-0.104540676,-0.026486423,-0.423493109,-0.005044565,0.044601992,0.111908552,-0.022213949,0.048489821,0.158259978,-0.22353847,-0.08889448,-0.071084579,-0.031582198,0.135967285,0.04858147,0.519286655,0.724641279,0.010516765,-0.001983698,0.036443409,-0.290268488,-0.009243218,0.919843002,-0.130502772,-0.03145487,-0.003120633,-0.220971533,0.731466538,-0.573902613,1.007549241,0.30025671,-0.550443379,-0.286917566,0.080169315,-0.365438866,-0.062310246,-0.463070069,0.050814407,0.312320837,-0.059851536,0.280950614
372,0.02,0.1,-0.17,-0.15,0.06,0.22,0.27,0.35,0.03,-0.06,-0.45,-0.27,-0.15,-0.22,-0.03,-0.01,0.46,0,0.266587113,0.308516752,0.112780188,-0.308829476,-0.054949752,0.239691195,-0.933775046,0.030700361,0.085185456,-0.228484796,-0.304645888,-0.063896618,-0.229471336,-0.502064323,0.029857243,-0.093047143,0.440437837,0.044073158,0.048497214,-0.107746034,-0.026291708,0.164760152,-0.004686017,0.428689771,-0.573119862,-0.371094219,0.226320844,-0.335380506,0.379182321,0.049708406,-0.296039859,-0.01396405,0.088001121,-0.141860361,0.239666269,-0.03273924,-0.120147494,-0.135861029,-0.272559807,-0.160370062,-0.293910136,0.012593987,-0.21472371,-0.482643327,-0.056211884,-0.108318725,-0.207986461,-0.621095041,-1.219165737,-0.18223938,-0.394713528,0.089931708,-0.187326731,-0.155554439,-0.125280169,-0.425226583,-0.151155935,-0.011411284,0.027529188,-1.026289813,0.171999451,-0.186005976,-0.169324457,0.264529826,1.1500211,-0.128617141,-0.489117659,-0.187183903,-0.253293808,-0.132757885,0.658854924,-0.630355831,-0.040337535,-0.009797817,-0.20306833,0.366152536,-0.473683467,-0.635897105,0.214826083,-0.033881289,-0.709363938,-0.016641433,0.440742182,0.0691412,-0.317458469,-0.013223262,-0.518773691,0.140840681,-0.050225426,-0.001504375,-0.035416197,-0.384418687,-0.347326007,0.231393084,-0.032752242,0.097751823,0.198838851,0.135053847,-0.137555703,-0.442076126,-0.014893246,0.36975692,0.45582047,0.002847377,-0.181737825,1.180556164
374,-0.43,-0.47,-0.18,0.26,0.41,0.32,0.6,0.03,0,-0.37,-0.35,-0.18,0.32,0.09,0.41,-0.06,0.03,-0.45,-0.271594829,-0.631709168,0.261179591,-0.30804713,-0.311725109,-0.233244927,0.573076552,-0.424208793,-0.31046788,-0.177503475,0.314669382,0.167657612,-0.007401977,-0.282708863,-0.151850064,-0.224740613,0.087210398,-0.340689576,-0.466185131,0.137517951,0.040804359,-0.042923425,0.010887947,-0.544001229,0.086355105,0.445323391,-0.270840732,-0.010022293,-0.236142079,-0.426802215,-0.090530556,-0.098586656,-0.169370111,-0.345456197,-0.497076757,-0.3800748,-0.193062432,-0.201492857,-0.136467924,0.000288943,0.348011295,-0.080358007,0.2332225,-0.393904932,-0.247905607,-0.14420327,-0.085350739,0.157823331,-0.279873597,0.015080172,-0.041288333,-0.352888647,-0.162613169,-0.064039677,0.100955856,-0.554001371,0.101776054,0.07429895,0.173014573,2.743648008,-0.17572579,-0.326725395,-0.215384995,-0.374740959,-0.006528836,0.505523402,0.812119399,-0.186510707,-0.128455612,-0.463955179,-0.325372183,-0.00647465,0.161395502,-0.023892589,-0.245780661,-0.48784637,-0.03321537,-0.095670764,0.286732022,-0.191041149,1.576729059,-0.833417019,-0.040644674,0.078602184,-0.118842609,-0.246816576,1.320105108,0.912171416,-0.074343285,0.020562081,0.268034049,-0.139774191,-0.187950692,-0.291739207,0.583644622,0.187688834,0.341541773,-0.857477974,-0.01713501,-0.593263249,-0.278304983,1.1227717,-0.082211455,-0.142644295,-0.267498824,-0.531086697
375,-0.23,-0.2,-0.4,0.2,0.12,0.27,0.23,0.23,0.34,-0.16,0.01,-0.15,0.15,-0.2,-0.01,0.16,-0.18,-0.2,0.003129704,-0.033832136,-0.009024771,-0.134938017,-0.150693496,0.08086406,0.400329707,-0.528589073,0.002853136,-0.040988954,1.420265288,-0.556676633,-0.109146694,0.819883959,0.150289698,-0.000380186,0.006509735,-0.027442719,0.521149259,0.0027054,0.168988549,0.528258743,-0.060354315,-0.915650545,0.652633338,0.047238232,-0.252724875,-0.124365645,0.038437025,-0.038526542,-1.011216034,0.396959546,-0.138661805,0.154463574,-0.214719056,-0.1922874,-0.147252578,0.133267986,-0.09347127,-0.225360882,-0.000172095,-0.095239671,1.008412522,2.130526266,-0.600611044,-0.11199613,-0.01680344,0.39019056,0.047117454,-0.412638389,-0.062713648,-0.426310907,-0.17191556,0.184621676,0.154612501,0.152336087,-0.11551964,0.306257689,0.276853231,-0.897785918,-0.013836578,-0.273727838,-0.308560833,-0.076339049,-0.292835035,-0.115745851,0.756113977,-0.005171422,0.034452388,-0.150930448,-0.355041542,0.872349449,0.149110015,-0.541448704,-0.159411663,0.084485443,-0.061490065,0.464938799,-0.035675573,-0.113787196,0.399508987,-0.654763539,-0.118942654,-0.008335472,0.22018444,-0.015323715,-0.677791842,0.441954456,-0.075378998,-0.169544481,-0.203905358,-0.001713785,-0.077986859,0.210630997,0.073601174,0.05664609,-0.325706913,0.054069941,0.042765631,0.034928715,-0.040569085,-0.333429739,0.073464485,0.052647096,-0.19248034,-0.137445028
376,-0.42,-0.05,-0.31,0.11,-0.03,0.36,0.18,0.01,0.11,0.24,-0.1,-0.24,0.03,-0.18,0.23,0.24,-0.1,-0.14,-0.443180059,-0.198012924,-0.657041766,-0.196810681,-0.037857158,-0.073061419,0.426246395,0.120165055,-0.073940369,-0.551647864,0.300356529,0.448032007,0.449480449,0.463340167,0.196341141,-0.024759779,-0.329762206,-0.373063045,0.603746586,2.988086201,-0.163858802,-0.033983278,-0.103768427,-0.569598267,0.546253619,1.541895213,0.11325909,0.324210594,0.247176144,-0.275620815,-0.344172353,-0.649962542,-0.300422641,-0.253515359,-0.373406299,0.288435228,-0.133362637,0.193164265,0.023633917,0.063899939,-0.489497852,-0.013149693,-0.13988638,0.638184335,-0.155954961,0.401822449,0.006273892,0.526456083,0.236092251,-0.7513728,-0.170692525,-0.082702182,0.148372401,0.787750307,-0.381550266,0.21278235,0.330469943,0.10080559,0.307132844,-0.211872501,-0.02132426,-0.099034434,0.673033612,-0.298056969,0.018533481,-0.53297049,0.649458835,2.507821731,0.324589546,-0.443871256,2.443610895,1.7835693,0.224723293,-0.294030659,-0.297093014,0.3128509,0.322577277,0.055835075,-0.024604215,-0.482237668,-0.57921449,0.424320061,-0.893550045,0.12724578,0.232630429,0.350396764,-0.901566994,-0.431287901,-0.572532976,-0.236871434,-0.00936998,-0.108757043,-0.102300077,0.38788614,-0.37865398,-0.072781822,-0.196958517,0.18995521,-0.490417227,1.425730523,0.16298816,-0.014342441,-0.279209524,-0.216698415,0.184648587,0.266902851
377,-0.52,-0.05,-0.18,-0.08,-0.06,0.31,0.38,0.46,0.23,-0.16,-0.37,-0.41,0.04,-0.11,0.21,0.34,0.05,-0.13,0.473728735,-0.183576893,0.132186324,0.044454834,-0.168079462,-0.089492831,-0.190347319,0.072812531,-0.205204722,0.009302737,-0.163263994,0.229560361,-0.015804487,-0.448370904,0.409101961,0.042052571,0.171297538,-0.067597582,-1.218573775,0.489399378,0.274545908,0.371430729,-0.020779776,0.00145509,-0.151767777,-0.183030192,0.158635877,0.260580941,-0.045567114,-0.003684222,-0.21435752,0.258812921,0.325633137,0.098213097,-0.321922883,0.005489385,0.052506738,0.304340245,0.239876172,-0.328178259,0.200942331,-0.103683365,-0.190477125,0.361160503,0.106897685,0.867712499,0.170843289,0.017508347,0.06580941,0.146283749,-0.242829948,-0.014570919,0.033448939,0.837762198,-0.469212245,0.135179044,0.501707965,-0.085991446,0.167165213,0.863740344,0.226237352,-0.115109436,-0.137533262,-0.132855594,-0.098550325,0.007844927,0.441420799,-0.129058073,-0.07988087,0.099955764,1.357427125,-0.672269758,0.061809785,-0.136572909,-0.037199868,0.028709313,0.038526646,0.13724434,0.684160737,-0.172906846,1.060874638,0.065493868,-0.796841351,0.087220991,-0.386694387,-0.241483884,0.000952297,0.59244766,-0.041493368,0.06434167,-0.193421127,0.18713974,0.033983231,-0.021233147,-0.026023966,-0.045738195,0.48165771,-0.060919543,0.365144242,-0.132580898,0.058126664,-0.041158008,-0.021928111,0.00067113,0.151511022,-0.204824263
